"dining_hall","day_of_week","meal","zone","item_name","protein_g","calories","source_url","scraped_at"
"latitude","Tuesday","Lunch","Yellow Zone","Beef & Lamb Shawarma","16.55","474.19","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Lunch","Yellow Zone","Falafel","12.91","366.36","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Lunch","Yellow Zone","Basmati Rice","4.05","206.92","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Lunch","Yellow Zone","Traditional Baked Naan",,,"https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Lunch","Yellow Zone","Afghani Salata",,,"https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Lunch","Yellow Zone","Roasted Garlic Lemon Tahini Sauce",,,"https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Lunch","Blue Zone","Ratatouille","2.56","202.85","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Lunch","Blue Zone","Garlic Loaf","8.77","298.24","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Lunch","Green Zone","Double Chocolate Cake","2.41","208.52","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Lunch","Green Zone","Kalburabasti",,,"https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Lunch","Green Zone","Huángjin Chaofàn","6.99","263.92","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Red Zone","Andino Bowl",,,"https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Red Zone","Beef Fajita Mix",,,"https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Red Zone","Soyrizo Fajita Mix","6.99","128.48","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Red Zone","Frijoles Sabrosos","5.97","112.52","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Red Zone","Arroz Amarillo Cubano","5.83","320.91","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Yellow Zone","Beef & Lamb Shawarma","16.48","472.63","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Yellow Zone","Falafel Plate","12.88","365.73","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Yellow Zone","Basmati Rice","4.05","206.92","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Yellow Zone","Traditional Baked Naan",,,"https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Yellow Zone","Afghani Salata",,,"https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Yellow Zone","Roasted Garlic Lemon Tahini Sauce",,,"https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Blue Zone","Frites","17.18","368.6","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Green Zone","Chile Clams with Garlic and Black Beans","26.45","260.56","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Green Zone","Sticky Rice","3.66","199.24","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Green Zone","Kalburabasti",,,"https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Tuesday","Dinner","Green Zone","Baklava","6.08",,"https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Breakfast","Red Zone","Røkt laks med eggerøre","23.89","397.33","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Breakfast","Red Zone","Congee Rice Porridge","0.23","13.66","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Breakfast","Blue Zone","Huevos Divorciados","16.56","428.57","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Breakfast","Blue Zone","Plain Greek Yogurt","9.41","100.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Breakfast","Blue Zone","Turkish Cardamom Pistachio Yogurt","17.06","326.3","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Breakfast","Blue Zone","Chai Spiced Yogurt","9.84","108.87","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Breakfast","Blue Zone","Fresh Fruit Salad","0.5","34.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Breakfast","Blue Zone","Chia Pudding","2.0","150.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Breakfast","Green Zone","Pineapple Bun","6.02","220.67","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Breakfast","Green Zone","Apple Danish Stick","15.0","520.07","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Lunch","Red Zone","Pollo à la Brasa","45.1","323.34","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Lunch","Red Zone","Peruvian Home Fries","11.47","250.61","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Lunch","Red Zone","Mexican Chicken Tortilla Soup","4.49","49.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Lunch","Red Zone","Green Chili Pozole Soup","1.32","44.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Lunch","Yellow Zone","Azu Zobo","18.43","113.39","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Lunch","Yellow Zone","Jollof Rice","2.46","109.59","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Lunch","Blue Zone","Pasta Al Limone","12.33","621.89","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Lunch","Blue Zone","Garlic Loaf","8.77","298.24","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Lunch","Green Zone","Xiang là Niúròu","26.43","341.28","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Lunch","Green Zone","Jasmine Rice","2.89","147.73","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Dinner","Red Zone","Chile Rellenos","5.69","185.33","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Dinner","Red Zone","Arroz Mexicano","2.46","148.55","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Dinner","Yellow Zone","Tibs","41.76","589.95","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Dinner","Blue Zone","Pasta Al Limone","12.33","621.89","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Dinner","Blue Zone","Garlic Loaf","8.77","298.24","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Dinner","Green Zone","Xiang là Niúròu","26.43","341.28","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Wednesday","Dinner","Green Zone","Jasmine Rice","2.89","147.73","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Breakfast","Red Zone","Full English","26.21","433.67","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Breakfast","Red Zone","Congee Rice Porridge","0.23","13.66","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Breakfast","Blue Zone","Tamal de Puerco","11.91","273.45","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Breakfast","Blue Zone","Plain Greek Yogurt","9.41","100.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Breakfast","Blue Zone","Turkish Cardamom Pistachio Yogurt","17.06","326.3","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Breakfast","Blue Zone","Chai Spiced Yogurt","9.84","108.87","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Breakfast","Blue Zone","Fresh Fruit Salad","0.5","34.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Breakfast","Blue Zone","Chia Pudding","2.0","150.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Breakfast","Green Zone","Red Conchas - Sweet Bread","2.99","139.31","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Breakfast","Green Zone","Yellow Conchas - Sweet Bread","2.99","139.31","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Red Zone","Chile Colorado","23.43","209.81","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Red Zone","Soyrizo Fajita Mix","6.99","128.48","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Red Zone","Slow Cooked Mexican Pinto Beans","7.61","131.44","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Red Zone","Arroz Mexicano","2.46","148.55","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Red Zone","Flour Tortillas","5.21","219.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Red Zone","Sour Cream","3.33","200.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Red Zone","Pico De Gallo","0.89","21.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Red Zone","Turkey Chili with Beans","8.16","110.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Red Zone","Tomato Bisque Soup","1.22","78.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Yellow Zone","Housemade Chicken Shawarma","30.27","401.41","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Yellow Zone","Falafel Plate","12.88","365.73","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Yellow Zone","Basmati Rice","4.05","206.92","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Blue Zone","Pulpo a la Plancha y Lentijas Negras","27.31","375.32","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Green Zone","'Ota 'Ika","23.51","178.73","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Lunch","Green Zone","Sticky Rice","3.66","199.24","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Dinner","Red Zone","Chile Colorado","23.43","209.81","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Dinner","Red Zone","Soyrizo Fajita Mix","6.99","128.48","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Dinner","Red Zone","Slow Cooked Mexican Pinto Beans","7.61","131.44","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Dinner","Red Zone","Arroz Mexicano","2.46","148.55","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Dinner","Red Zone","Flour Tortillas","5.21","219.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Dinner","Red Zone","Sour Cream","3.33","200.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Dinner","Red Zone","Pico De Gallo","0.89","21.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Dinner","Yellow Zone","Housemade Chicken Shawarma","30.27","401.41","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Dinner","Yellow Zone","Falafel Plate","12.88","365.73","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Dinner","Yellow Zone","Basmati Rice","4.05","206.92","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Dinner","Blue Zone","Fish and Chips","12.11","785.45","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Dinner","Green Zone","Tonkatsu","22.05","462.87","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Thursday","Dinner","Green Zone","Sticky Rice","3.66","199.24","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Breakfast","Red Zone","Dim Sum Breakfast","12.4","358.52","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Breakfast","Red Zone","Jasmine Rice","2.89","147.73","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Breakfast","Red Zone","Stir-Fried Bok Choy","1.39","44.35","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Breakfast","Red Zone","Congee Rice Porridge","0.23","13.66","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Breakfast","Blue Zone","Liège Waffle","5.49","528.24","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Breakfast","Blue Zone","Plain Greek Yogurt","9.41","100.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Breakfast","Blue Zone","Turkish Cardamom Pistachio Yogurt","17.06","326.3","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Breakfast","Blue Zone","Chai Spiced Yogurt","9.84","108.87","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Breakfast","Blue Zone","Fresh Fruit Salad","0.5","34.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Breakfast","Blue Zone","Chia Pudding","2.0","150.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Breakfast","Green Zone","Butter Croissant","5.97","278.39","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Breakfast","Green Zone","Mantecadas","3.02","281.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Lunch","Red Zone","Tostada de Carnitas","18.85","311.29","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Lunch","Red Zone","New England Clam Chowder","2.86","110.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Lunch","Red Zone","Native 3 Sisters Bean Soup","2.2","66.0","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Lunch","Yellow Zone","Nkatsenkwan","4.62","249.16","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Lunch","Yellow Zone","Sabzavotli Biryani","7.83","188.55","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Lunch","Blue Zone","Pasta 'Ncasciata","15.56","337.98","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Lunch","Blue Zone","Garlic Loaf","8.77","298.24","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Lunch","Green Zone","Thá»t bò Rang","16.55","281.16","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Lunch","Green Zone","Jasmine Rice","2.89","147.73","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Dinner","Red Zone","Pozole Rojo de Puerco","14.87","155.75","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Dinner","Yellow Zone","Vegetable Biryani","8.49","193.29","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Dinner","Blue Zone","Pasta 'Ncasciata","15.56","337.98","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Dinner","Blue Zone","Garlic Loaf","8.77","298.24","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
"latitude","Friday","Dinner","Green Zone","Taiwanese Chicken","22.12","279.12","https://housing.ucdavis.edu/dining/latitude/","2026-04-01T07:32:39.820172+00:00"
